zoom, tile_column, tile_row, layer_name, layer_count, total_features
13, 5779, 3664, transportation_name, 1, 25
13, 5779, 3664, water, 13, 25
13, 5779, 3664, landuse, 4, 25
13, 5779, 3664, landcover, 2, 25
13, 5779, 3663, place, 1, 19
13, 5779, 3663, poi, 1, 19
13, 5779, 3663, waterway, 3, 19
13, 5779, 3663, transportation, 5, 19
13, 5779, 3663, transportation_name, 1, 19
13, 5779, 3663, water, 4, 19
13, 5779, 3663, landuse, 2, 19
13, 5779, 3663, landcover, 2, 19
13, 5779, 3662, poi, 2, 15
13, 5779, 3662, waterway, 1, 15
13, 5779, 3662, transportation, 7, 15
13, 5779, 3662, transportation_name, 3, 15
13, 5779, 3662, water, 1, 15
13, 5779, 3662, landuse, 1, 15
13, 5779, 3661, waterway, 1, 10
13, 5779, 3661, transportation, 5, 10
13, 5779, 3661, transportation_name, 3, 10
13, 5779, 3661, building, 1, 10
13, 5779, 3660, waterway, 1, 10
13, 5779, 3660, transportation, 3, 10
13, 5779, 3660, transportation_name, 1, 10
13, 5779, 3660, water, 3, 10
13, 5779, 3660, landcover, 2, 10
13, 5779, 3659, place, 1, 34
13, 5779, 3659, poi, 1, 34
13, 5779, 3659, transportation, 4, 34
13, 5779, 3659, transportation_name, 2, 34
13, 5779, 3659, building, 10, 34
13, 5779, 3659, water, 1, 34
13, 5779, 3659, landuse, 11, 34
13, 5779, 3659, landcover, 4, 34
13, 5779, 3658, place, 3, 23
13, 5779, 3658, poi, 3, 23
13, 5779, 3658, waterway, 3, 23
13, 5779, 3658, transportation, 3, 23
13, 5779, 3658, transportation_name, 4, 23
13, 5779, 3658, building, 1, 23
13, 5779, 3658, water, 3, 23
13, 5779, 3658, landuse, 1, 23
13, 5779, 3658, landcover, 2, 23
13, 5779, 3657, poi, 1, 9
13, 5779, 3657, waterway, 2, 9
13, 5779, 3657, transportation, 2, 9
13, 5779, 3657, transportation_name, 2, 9
13, 5779, 3657, landuse, 1, 9
13, 5779, 3657, landcover, 1, 9
13, 5779, 3656, poi, 4, 21
13, 5779, 3656, waterway, 2, 21
13, 5779, 3656, transportation, 4, 21
13, 5779, 3656, transportation_name, 1, 21
13, 5779, 3656, building, 2, 21
13, 5779, 3656, landuse, 8, 21
13, 5779, 3655, waterway, 2, 5
13, 5779, 3655, transportation, 2, 5
13, 5779, 3655, transportation_name, 1, 5
13, 5779, 3654, waterway, 1, 1
13, 5779, 3651, boundary, 1, 2
13, 5779, 3651, waterway, 1, 2
13, 5779, 3650, boundary, 1, 1
13, 5780, 3679, landcover, 1, 1
13, 5780, 3678, boundary, 1, 8
13, 5780, 3678, transportation, 3, 8
13, 5780, 3678, transportation_name, 2, 8
13, 5780, 3678, landuse, 1, 8
13, 5780, 3678, landcover, 1, 8
13, 5780, 3677, place, 2, 37
13, 5780, 3677, boundary, 1, 37
13, 5780, 3677, poi, 3, 37
13, 5780, 3677, waterway, 2, 37
13, 5780, 3677, transportation, 9, 37
13, 5780, 3677, transportation_name, 3, 37
13, 5780, 3677, building, 14, 37
13, 5780, 3677, landuse, 2, 37
13, 5780, 3677, landcover, 1, 37
13, 5780, 3676, place, 3, 22
13, 5780, 3676, boundary, 2, 22
13, 5780, 3676, poi, 3, 22
13, 5780, 3676, waterway, 2, 22
13, 5780, 3676, transportation, 5, 22
13, 5780, 3676, transportation_name, 3, 22
13, 5780, 3676, building, 1, 22
13, 5780, 3676, water, 1, 22
13, 5780, 3676, landuse, 1, 22
13, 5780, 3676, landcover, 1, 22
13, 5780, 3675, place, 2, 15
13, 5780, 3675, boundary, 2, 15
13, 5780, 3675, poi, 1, 15
13, 5780, 3675, waterway, 2, 15
13, 5780, 3675, transportation, 3, 15
13, 5780, 3675, transportation_name, 2, 15
13, 5780, 3675, water, 1, 15
13, 5780, 3675, landcover, 2, 15
13, 5780, 3674, boundary, 1, 12
13, 5780, 3674, poi, 1, 12
13, 5780, 3674, waterway, 1, 12
13, 5780, 3674, transportation, 3, 12
13, 5780, 3674, transportation_name, 2, 12
13, 5780, 3674, water, 1, 12
13, 5780, 3674, landuse, 1, 12
13, 5780, 3674, landcover, 2, 12
13, 5780, 3673, place, 2, 18
13, 5780, 3673, poi, 2, 18
13, 5780, 3673, waterway, 1, 18
13, 5780, 3673, transportation, 2, 18
13, 5780, 3673, transportation_name, 1, 18
13, 5780, 3673, building, 1, 18
13, 5780, 3673, water, 5, 18
13, 5780, 3673, landcover, 4, 18
13, 5780, 3672, transportation, 3, 15
13, 5780, 3672, transportation_name, 2, 15
13, 5780, 3672, water, 3, 15
13, 5780, 3672, landuse, 2, 15
13, 5780, 3672, landcover, 5, 15
13, 5780, 3671, place, 3, 119
13, 5780, 3671, poi, 62, 119
13, 5780, 3671, waterway, 2, 119
13, 5780, 3671, transportation, 15, 119
13, 5780, 3671, transportation_name, 19, 119
13, 5780, 3671, building, 3, 119
13, 5780, 3671, water, 5, 119
13, 5780, 3671, landuse, 8, 119
13, 5780, 3671, landcover, 2, 119
13, 5780, 3670, place, 1, 31
13, 5780, 3670, poi, 7, 31
13, 5780, 3670, waterway, 2, 31
13, 5780, 3670, transportation, 8, 31
13, 5780, 3670, transportation_name, 7, 31
13, 5780, 3670, building, 1, 31
13, 5780, 3670, water, 1, 31
13, 5780, 3670, landuse, 1, 31
13, 5780, 3670, landcover, 3, 31
13, 5780, 3669, place, 2, 29
13, 5780, 3669, waterway, 1, 29
13, 5780, 3669, transportation, 6, 29
13, 5780, 3669, transportation_name, 5, 29
13, 5780, 3669, building, 1, 29
13, 5780, 3669, water, 7, 29
13, 5780, 3669, landuse, 4, 29
13, 5780, 3669, landcover, 3, 29
13, 5780, 3668, poi, 12, 41
13, 5780, 3668, waterway, 5, 41
13, 5780, 3668, transportation, 16, 41
13, 5780, 3668, transportation_name, 1, 41
13, 5780, 3668, building, 1, 41
13, 5780, 3668, water, 1, 41
13, 5780, 3668, landcover, 5, 41
13, 5780, 3667, place, 1, 86
13, 5780, 3667, poi, 16, 86
13, 5780, 3667, waterway, 3, 86
13, 5780, 3667, transportation, 17, 86
13, 5780, 3667, transportation_name, 4, 86
13, 5780, 3667, building, 19, 86
13, 5780, 3667, water, 2, 86
13, 5780, 3667, landuse, 8, 86
13, 5780, 3667, landcover, 16, 86
13, 5780, 3666, place, 1, 25
13, 5780, 3666, poi, 1, 25
13, 5780, 3666, waterway, 1, 25
13, 5780, 3666, transportation, 7, 25
13, 5780, 3666, transportation_name, 2, 25
13, 5780, 3666, building, 7, 25
13, 5780, 3666, water, 4, 25
13, 5780, 3666, landcover, 2, 25
13, 5780, 3665, poi, 7, 25
13, 5780, 3665, transportation, 8, 25
13, 5780, 3665, transportation_name, 5, 25
13, 5780, 3665, building, 1, 25
13, 5780, 3665, water, 1, 25
13, 5780, 3665, landuse, 3, 25
13, 5780, 3664, poi, 8, 33
13, 5780, 3664, transportation, 10, 33
13, 5780, 3664, transportation_name, 4, 33
13, 5780, 3664, water, 2, 33
13, 5780, 3664, landuse, 9, 33
13, 5780, 3663, poi, 3, 21
13, 5780, 3663, waterway, 1, 21
13, 5780, 3663, transportation, 8, 21
13, 5780, 3663, transportation_name, 3, 21
13, 5780, 3663, building, 2, 21
13, 5780, 3663, water, 3, 21
13, 5780, 3663, landuse, 1, 21
13, 5780, 3662, poi, 6, 16
13, 5780, 3662, waterway, 1, 16
13, 5780, 3662, transportation, 4, 16
13, 5780, 3662, transportation_name, 2, 16
13, 5780, 3662, building, 2, 16
13, 5780, 3662, water, 1, 16
13, 5780, 3661, waterway, 1, 7
13, 5780, 3661, transportation, 4, 7
13, 5780, 3661, transportation_name, 2, 7
13, 5780, 3660, place, 1, 18
13, 5780, 3660, poi, 2, 18
13, 5780, 3660, waterway, 2, 18
13, 5780, 3660, transportation, 3, 18
13, 5780, 3660, transportation_name, 1, 18
13, 5780, 3660, building, 1, 18
13, 5780, 3660, water, 6, 18
13, 5780, 3660, landuse, 2, 18
13, 5780, 3659, place, 1, 13
13, 5780, 3659, poi, 2, 13
13, 5780, 3659, waterway, 1, 13
13, 5780, 3659, transportation, 3, 13
13, 5780, 3659, transportation_name, 3, 13
13, 5780, 3659, water, 2, 13
13, 5780, 3659, landuse, 1, 13
13, 5780, 3658, place, 1, 11
13, 5780, 3658, poi, 1, 11
13, 5780, 3658, waterway, 2, 11
13, 5780, 3658, transportation, 3, 11
13, 5780, 3658, transportation_name, 2, 11
13, 5780, 3658, water, 1, 11
13, 5780, 3658, landuse, 1, 11
13, 5780, 3657, poi, 1, 5
13, 5780, 3657, waterway, 1, 5
13, 5780, 3657, transportation, 2, 5
13, 5780, 3657, transportation_name, 1, 5
13, 5780, 3656, place, 1, 10
13, 5780, 3656, poi, 2, 10
13, 5780, 3656, waterway, 1, 10
13, 5780, 3656, transportation, 3, 10
13, 5780, 3656, transportation_name, 2, 10
13, 5780, 3656, landuse, 1, 10
13, 5780, 3655, waterway, 1, 7
13, 5780, 3655, transportation, 3, 7
13, 5780, 3655, transportation_name, 3, 7
13, 5780, 3652, boundary, 1, 1
13, 5780, 3651, boundary, 1, 2
13, 5780, 3651, waterway, 1, 2
13, 5780, 3650, boundary, 1, 1
13, 5781, 3678, boundary, 1, 8
13, 5781, 3678, transportation, 3, 8
13, 5781, 3678, transportation_name, 2, 8
13, 5781, 3678, landuse, 1, 8
13, 5781, 3678, landcover, 1, 8
13, 5781, 3677, place, 1, 13
13, 5781, 3677, boundary, 1, 13
13, 5781, 3677, poi, 1, 13
13, 5781, 3677, waterway, 2, 13
13, 5781, 3677, transportation, 3, 13
13, 5781, 3677, transportation_name, 2, 13
13, 5781, 3677, landuse, 2, 13
13, 5781, 3677, landcover, 1, 13
13, 5781, 3676, boundary, 2, 19
13, 5781, 3676, poi, 1, 19
13, 5781, 3676, waterway, 3, 19
13, 5781, 3676, transportation, 5, 19
13, 5781, 3676, transportation_name, 3, 19
13, 5781, 3676, water, 1, 19
13, 5781, 3676, landuse, 2, 19
13, 5781, 3676, landcover, 2, 19
13, 5781, 3675, place, 1, 27
13, 5781, 3675, boundary, 1, 27
13, 5781, 3675, poi, 2, 27
13, 5781, 3675, waterway, 1, 27
13, 5781, 3675, transportation, 5, 27
13, 5781, 3675, transportation_name, 5, 27
13, 5781, 3675, building, 1, 27
13, 5781, 3675, water, 3, 27
13, 5781, 3675, landuse, 3, 27
13, 5781, 3675, landcover, 5, 27
13, 5781, 3674, place, 2, 20
13, 5781, 3674, boundary, 1, 20
13, 5781, 3674, poi, 2, 20
13, 5781, 3674, waterway, 1, 20
13, 5781, 3674, transportation, 6, 20
13, 5781, 3674, transportation_name, 3, 20
13, 5781, 3674, building, 1, 20
13, 5781, 3674, water, 1, 20
13, 5781, 3674, landuse, 1, 20
13, 5781, 3674, landcover, 2, 20
13, 5781, 3673, place, 1, 19
13, 5781, 3673, poi, 2, 19
13, 5781, 3673, waterway, 2, 19
13, 5781, 3673, transportation, 4, 19
13, 5781, 3673, transportation_name, 2, 19
13, 5781, 3673, building, 1, 19
13, 5781, 3673, water, 1, 19
13, 5781, 3673, landuse, 1, 19
13, 5781, 3673, landcover, 5, 19
13, 5781, 3672, place, 1, 21
13, 5781, 3672, poi, 2, 21
13, 5781, 3672, transportation, 5, 21
13, 5781, 3672, transportation_name, 3, 21
13, 5781, 3672, water, 1, 21
13, 5781, 3672, landuse, 1, 21
13, 5781, 3672, landcover, 8, 21
13, 5781, 3671, poi, 2, 27
13, 5781, 3671, waterway, 2, 27
13, 5781, 3671, transportation, 8, 27
13, 5781, 3671, transportation_name, 5, 27
13, 5781, 3671, water, 2, 27
13, 5781, 3671, landuse, 6, 27
13, 5781, 3671, landcover, 2, 27
13, 5781, 3670, place, 2, 25
13, 5781, 3670, poi, 2, 25
13, 5781, 3670, waterway, 1, 25
13, 5781, 3670, transportation, 5, 25
13, 5781, 3670, transportation_name, 4, 25
13, 5781, 3670, water, 7, 25
13, 5781, 3670, landuse, 1, 25
13, 5781, 3670, landcover, 3, 25
13, 5781, 3669, poi, 3, 21
13, 5781, 3669, waterway, 1, 21
13, 5781, 3669, transportation, 8, 21
13, 5781, 3669, transportation_name, 2, 21
13, 5781, 3669, building, 1, 21
13, 5781, 3669, water, 1, 21
13, 5781, 3669, landuse, 1, 21
13, 5781, 3669, landcover, 3, 21
13, 5781, 3669, mountain_peak, 1, 21
13, 5781, 3668, poi, 8, 27
13, 5781, 3668, waterway, 2, 27
13, 5781, 3668, transportation, 11, 27
13, 5781, 3668, transportation_name, 1, 27
13, 5781, 3668, landcover, 5, 27
13, 5781, 3667, place, 1, 81
13, 5781, 3667, poi, 11, 81
13, 5781, 3667, waterway, 2, 81
13, 5781, 3667, transportation, 14, 81
13, 5781, 3667, transportation_name, 9, 81
13, 5781, 3667, building, 37, 81
13, 5781, 3667, water, 2, 81
13, 5781, 3667, landuse, 2, 81
13, 5781, 3667, landcover, 3, 81
13, 5781, 3666, place, 1, 30
13, 5781, 3666, poi, 2, 30
13, 5781, 3666, waterway, 1, 30
13, 5781, 3666, transportation, 5, 30
13, 5781, 3666, transportation_name, 1, 30
13, 5781, 3666, water, 6, 30
13, 5781, 3666, landuse, 2, 30
13, 5781, 3666, landcover, 12, 30
13, 5781, 3665, place, 1, 16
13, 5781, 3665, poi, 4, 16
13, 5781, 3665, transportation, 5, 16
13, 5781, 3665, transportation_name, 2, 16
13, 5781, 3665, building, 3, 16
13, 5781, 3665, landuse, 1, 16
13, 5781, 3664, place, 3, 57
13, 5781, 3664, poi, 29, 57
13, 5781, 3664, waterway, 1, 57
13, 5781, 3664, transportation, 7, 57
13, 5781, 3664, transportation_name, 4, 57
13, 5781, 3664, building, 1, 57
13, 5781, 3664, water, 1, 57
13, 5781, 3664, landuse, 3, 57
13, 5781, 3664, landcover, 8, 57
13, 5781, 3663, poi, 14, 32
13, 5781, 3663, waterway, 2, 32
13, 5781, 3663, transportation, 6, 32
13, 5781, 3663, transportation_name, 3, 32
13, 5781, 3663, building, 1, 32
13, 5781, 3663, water, 1, 32
13, 5781, 3663, landuse, 4, 32
13, 5781, 3663, landcover, 1, 32
13, 5781, 3662, poi, 6, 25
13, 5781, 3662, waterway, 1, 25
13, 5781, 3662, transportation, 8, 25
13, 5781, 3662, transportation_name, 3, 25
13, 5781, 3662, water, 1, 25
13, 5781, 3662, landuse, 4, 25
13, 5781, 3662, landcover, 2, 25
13, 5781, 3661, waterway, 2, 14
13, 5781, 3661, transportation, 5, 14
13, 5781, 3661, transportation_name, 2, 14
13, 5781, 3661, water, 4, 14
13, 5781, 3661, landcover, 1, 14
13, 5781, 3660, place, 1, 15
13, 5781, 3660, poi, 2, 15
13, 5781, 3660, waterway, 1, 15
13, 5781, 3660, transportation, 4, 15
13, 5781, 3660, transportation_name, 2, 15
13, 5781, 3660, water, 4, 15
13, 5781, 3660, landuse, 1, 15
13, 5781, 3659, place, 1, 22
13, 5781, 3659, poi, 4, 22
13, 5781, 3659, transportation, 5, 22
13, 5781, 3659, transportation_name, 6, 22
13, 5781, 3659, landuse, 6, 22
13, 5781, 3658, poi, 4, 27
13, 5781, 3658, transportation, 3, 27
13, 5781, 3658, transportation_name, 2, 27
13, 5781, 3658, building, 1, 27
13, 5781, 3658, landuse, 17, 27
13, 5781, 3657, poi, 1, 11
13, 5781, 3657, waterway, 2, 11
13, 5781, 3657, transportation, 5, 11
13, 5781, 3657, transportation_name, 3, 11
13, 5781, 3656, poi, 1, 11
13, 5781, 3656, waterway, 2, 11
13, 5781, 3656, transportation, 6, 11
13, 5781, 3656, transportation_name, 2, 11
13, 5781, 3655, waterway, 2, 9
13, 5781, 3655, transportation, 4, 9
13, 5781, 3655, transportation_name, 2, 9
13, 5781, 3655, water, 1, 9
13, 5781, 3652, boundary, 1, 2
13, 5781, 3652, waterway, 1, 2
13, 5781, 3651, boundary, 1, 2
13, 5781, 3651, waterway, 1, 2
13, 5781, 3650, boundary, 2, 2
13, 5782, 3678, boundary, 1, 1
13, 5782, 3677, boundary, 1, 9
13, 5782, 3677, poi, 2, 9
13, 5782, 3677, transportation, 3, 9
13, 5782, 3677, transportation_name, 2, 9
13, 5782, 3677, building, 1, 9
13, 5782, 3676, boundary, 2, 27
13, 5782, 3676, poi, 2, 27
13, 5782, 3676, waterway, 4, 27
13, 5782, 3676, transportation, 7, 27
13, 5782, 3676, transportation_name, 5, 27
13, 5782, 3676, building, 1, 27
13, 5782, 3676, water, 2, 27
13, 5782, 3676, landuse, 1, 27
13, 5782, 3676, landcover, 3, 27
13, 5782, 3675, place, 2, 17
13, 5782, 3675, boundary, 1, 17
13, 5782, 3675, poi, 3, 17
13, 5782, 3675, transportation, 3, 17
13, 5782, 3675, transportation_name, 3, 17
13, 5782, 3675, landuse, 1, 17
13, 5782, 3675, landcover, 4, 17
13, 5782, 3674, boundary, 1, 14
13, 5782, 3674, poi, 2, 14
13, 5782, 3674, waterway, 1, 14
13, 5782, 3674, transportation, 4, 14
13, 5782, 3674, transportation_name, 1, 14
13, 5782, 3674, building, 1, 14
13, 5782, 3674, water, 1, 14
13, 5782, 3674, landuse, 1, 14
13, 5782, 3674, landcover, 2, 14
13, 5782, 3673, waterway, 1, 6
13, 5782, 3673, transportation, 2, 6
13, 5782, 3673, transportation_name, 2, 6
13, 5782, 3673, water, 1, 6
13, 5782, 3672, place, 2, 17
13, 5782, 3672, poi, 2, 17
13, 5782, 3672, waterway, 1, 17
13, 5782, 3672, transportation, 4, 17
13, 5782, 3672, transportation_name, 5, 17
13, 5782, 3672, landuse, 1, 17
13, 5782, 3672, landcover, 2, 17
13, 5782, 3671, poi, 2, 18
13, 5782, 3671, waterway, 2, 18
13, 5782, 3671, transportation, 7, 18
13, 5782, 3671, transportation_name, 3, 18
13, 5782, 3671, water, 3, 18
13, 5782, 3671, landcover, 1, 18
13, 5782, 3670, place, 3, 20
13, 5782, 3670, poi, 1, 20
13, 5782, 3670, waterway, 1, 20
13, 5782, 3670, transportation, 5, 20
13, 5782, 3670, transportation_name, 5, 20
13, 5782, 3670, water, 3, 20
13, 5782, 3670, landcover, 2, 20
13, 5782, 3669, place, 2, 35
13, 5782, 3669, poi, 11, 35
13, 5782, 3669, waterway, 1, 35
13, 5782, 3669, transportation, 10, 35
13, 5782, 3669, transportation_name, 2, 35
13, 5782, 3669, water, 4, 35
13, 5782, 3669, landuse, 1, 35
13, 5782, 3669, landcover, 4, 35
13, 5782, 3668, poi, 1, 19
13, 5782, 3668, waterway, 1, 19
13, 5782, 3668, transportation, 12, 19
13, 5782, 3668, transportation_name, 2, 19
13, 5782, 3668, water, 1, 19
13, 5782, 3668, landuse, 1, 19
13, 5782, 3668, landcover, 1, 19
13, 5782, 3667, place, 2, 78
13, 5782, 3667, poi, 41, 78
13, 5782, 3667, transportation, 19, 78
13, 5782, 3667, transportation_name, 8, 78
13, 5782, 3667, building, 3, 78
13, 5782, 3667, water, 1, 78
13, 5782, 3667, landuse, 3, 78
13, 5782, 3667, landcover, 1, 78
13, 5782, 3666, place, 1, 24
13, 5782, 3666, poi, 3, 24
13, 5782, 3666, waterway, 1, 24
13, 5782, 3666, transportation, 9, 24
13, 5782, 3666, transportation_name, 2, 24
13, 5782, 3666, water, 1, 24
13, 5782, 3666, landcover, 7, 24
13, 5782, 3665, poi, 1, 10
13, 5782, 3665, transportation, 4, 10
13, 5782, 3665, transportation_name, 3, 10
13, 5782, 3665, building, 1, 10
13, 5782, 3665, landuse, 1, 10
13, 5782, 3664, poi, 5, 19
13, 5782, 3664, waterway, 1, 19
13, 5782, 3664, transportation, 6, 19
13, 5782, 3664, transportation_name, 4, 19
13, 5782, 3664, water, 2, 19
13, 5782, 3664, landuse, 1, 19
13, 5782, 3663, poi, 18, 60
13, 5782, 3663, waterway, 2, 60
13, 5782, 3663, transportation, 6, 60
13, 5782, 3663, transportation_name, 4, 60
13, 5782, 3663, building, 18, 60
13, 5782, 3663, landuse, 11, 60
13, 5782, 3663, landcover, 1, 60
13, 5782, 3662, poi, 21, 53
13, 5782, 3662, waterway, 2, 53
13, 5782, 3662, transportation, 10, 53
13, 5782, 3662, transportation_name, 5, 53
13, 5782, 3662, building, 3, 53
13, 5782, 3662, water, 2, 53
13, 5782, 3662, landuse, 10, 53
13, 5782, 3661, place, 2, 23
13, 5782, 3661, waterway, 5, 23
13, 5782, 3661, transportation, 7, 23
13, 5782, 3661, transportation_name, 3, 23
13, 5782, 3661, building, 1, 23
13, 5782, 3661, water, 4, 23
13, 5782, 3661, landuse, 1, 23
13, 5782, 3660, place, 2, 17
13, 5782, 3660, poi, 2, 17
13, 5782, 3660, waterway, 1, 17
13, 5782, 3660, transportation, 3, 17
13, 5782, 3660, transportation_name, 2, 17
13, 5782, 3660, water, 7, 17
13, 5782, 3659, poi, 2, 9
13, 5782, 3659, transportation, 3, 9
13, 5782, 3659, transportation_name, 2, 9
13, 5782, 3659, building, 1, 9
13, 5782, 3659, landuse, 1, 9
13, 5782, 3658, poi, 1, 16
13, 5782, 3658, waterway, 1, 16
13, 5782, 3658, transportation, 4, 16
13, 5782, 3658, transportation_name, 1, 16
13, 5782, 3658, landuse, 9, 16
13, 5782, 3657, poi, 3, 12
13, 5782, 3657, waterway, 2, 12
13, 5782, 3657, transportation, 4, 12
13, 5782, 3657, transportation_name, 2, 12
13, 5782, 3657, water, 1, 12
13, 5782, 3656, boundary, 1, 13
13, 5782, 3656, poi, 1, 13
13, 5782, 3656, waterway, 2, 13
13, 5782, 3656, transportation, 5, 13
13, 5782, 3656, transportation_name, 2, 13
13, 5782, 3656, water, 1, 13
13, 5782, 3656, landcover, 1, 13
13, 5782, 3655, boundary, 1, 9
13, 5782, 3655, waterway, 1, 9
13, 5782, 3655, transportation, 4, 9
13, 5782, 3655, transportation_name, 2, 9
13, 5782, 3655, water, 1, 9
13, 5782, 3654, boundary, 1, 1
13, 5782, 3653, boundary, 1, 2
13, 5782, 3653, waterway, 1, 2
13, 5782, 3652, boundary, 1, 2
13, 5782, 3652, waterway, 1, 2
13, 5782, 3651, boundary, 1, 1
13, 5782, 3650, boundary, 2, 2
13, 5783, 3679, boundary, 1, 2
13, 5783, 3679, waterway, 1, 2
13, 5783, 3678, boundary, 1, 11
13, 5783, 3678, transportation, 1, 11
13, 5783, 3678, transportation_name, 1, 11
13, 5783, 3678, building, 5, 11
13, 5783, 3678, landuse, 3, 11
13, 5783, 3677, boundary, 1, 29
13, 5783, 3677, waterway, 1, 29
13, 5783, 3677, transportation, 5, 29
13, 5783, 3677, transportation_name, 3, 29
13, 5783, 3677, building, 12, 29
13, 5783, 3677, landuse, 7, 29
13, 5783, 3676, place, 2, 35
13, 5783, 3676, boundary, 2, 35
13, 5783, 3676, poi, 5, 35
13, 5783, 3676, waterway, 4, 35
13, 5783, 3676, transportation, 8, 35
13, 5783, 3676, transportation_name, 6, 35
13, 5783, 3676, building, 2, 35
13, 5783, 3676, water, 2, 35
13, 5783, 3676, landuse, 3, 35
13, 5783, 3676, landcover, 1, 35
13, 5783, 3675, place, 6, 29
13, 5783, 3675, boundary, 1, 29
13, 5783, 3675, poi, 2, 29
13, 5783, 3675, waterway, 2, 29
13, 5783, 3675, transportation, 8, 29
13, 5783, 3675, transportation_name, 5, 29
13, 5783, 3675, landuse, 2, 29
13, 5783, 3675, landcover, 3, 29
13, 5783, 3674, poi, 5, 22
13, 5783, 3674, waterway, 1, 22
13, 5783, 3674, transportation, 9, 22
13, 5783, 3674, transportation_name, 4, 22
13, 5783, 3674, landuse, 1, 22
13, 5783, 3674, landcover, 2, 22
13, 5783, 3673, poi, 2, 24
13, 5783, 3673, waterway, 1, 24
13, 5783, 3673, transportation, 7, 24
13, 5783, 3673, transportation_name, 3, 24
13, 5783, 3673, building, 1, 24
13, 5783, 3673, water, 1, 24
13, 5783, 3673, landuse, 8, 24
13, 5783, 3673, landcover, 1, 24
13, 5783, 3672, place, 1, 55
13, 5783, 3672, poi, 22, 55
13, 5783, 3672, waterway, 1, 55
13, 5783, 3672, transportation, 11, 55
13, 5783, 3672, transportation_name, 9, 55
13, 5783, 3672, building, 1, 55
13, 5783, 3672, water, 4, 55
13, 5783, 3672, landuse, 6, 55
13, 5783, 3671, place, 1, 18
13, 5783, 3671, poi, 1, 18
13, 5783, 3671, waterway, 1, 18
13, 5783, 3671, transportation, 8, 18
13, 5783, 3671, transportation_name, 2, 18
13, 5783, 3671, water, 3, 18
13, 5783, 3671, landuse, 1, 18
13, 5783, 3671, landcover, 1, 18
13, 5783, 3670, poi, 5, 30
13, 5783, 3670, waterway, 1, 30
13, 5783, 3670, transportation, 13, 30
13, 5783, 3670, transportation_name, 3, 30
13, 5783, 3670, building, 2, 30
13, 5783, 3670, water, 5, 30
13, 5783, 3670, landuse, 1, 30
13, 5783, 3669, place, 1, 27
13, 5783, 3669, poi, 2, 27
13, 5783, 3669, waterway, 1, 27
13, 5783, 3669, transportation, 12, 27
13, 5783, 3669, transportation_name, 2, 27
13, 5783, 3669, building, 1, 27
13, 5783, 3669, water, 1, 27
